N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
4;12;8;20;O;3796.172;0.885;7.5685707;0.0442;3813.6349;0.8854;20;18633.678245416057;0.0008849193985339999;-1;1;151.37141400000002;7.851838831866478;157.03677663732955;-0.28326813186647737;-5.665362637329537;18628.01288485322;18633.67824749055;-2.0744919311255217e-06;3796.171016055322;0.0009839446779551508;7.5685708037246515;-1.0372465109043105e-07;0.002079299964760251;18623.926972547662;18629.5923331105;5.665360562838032
2;11;9;20;F;-17.463;0.030;7.7201351;0.0015;7024.4689;0.0297;19;18629.86461074854;2.887631721532e-05;1;-1;154.402702;8.065461450473938;161.30922900947877;-0.3453263504739379;-6.906527009478765;18622.95808587849;18629.86461288797;-2.1394298528321087e-06;-17.463651458622877;0.0006514586228760777;7.720135206971463;-1.0697146279881053e-07;0.0027553759588570008;18618.36185069824;18625.26837556829;6.906524870049907
0;10;10;20;Ne;-7041.93217;0.00154;8.0322412;0.0002;-13892.4207;1.1090;19;18622.84014222022;1.5369652711379999e-06;-1;1;160.644824;8.277545201323367;165.55090402646732;-0.24530400132336716;-4.906080026467322;18617.934064258923;18622.84014428539;-2.0651714294217527e-06;-7041.932179781885;9.781884727999568e-06;8.032241303258525;-1.0325852528580981e-07;0.0035444813290531753;18612.827619233354;18617.73369719465;4.906077961295523
-2;9;11;20;Na;6850.489;1.109;7.2985028000000005;0.0554;-10627.2054;2.1681;20;18636.73256241848;0.0011084779834268;1;-1;145.970056;7.578064083203815;151.5612816640763;-0.27956128320381435;-5.5912256640762905;18631.141340018734;18636.73256568281;-3.2643292797729373e-06;6850.48801848159;0.0009815184093895368;7.298502963216379;-1.6321637819061152e-07;0.004451384507546654;18625.52480294565;18631.116025345396;5.591222399747494
-4;8;12;20;Mg;17477.694;1.863;6.7280252;0.0931;*;;20;18647.359768130154;0.00186298820744;-1;1;134.560504;6.877044097326231;137.54088194652462;-0.14901889732623097;-2.9803779465246123;18644.379393133706;18647.359771080228;-2.950073394458741e-06;17477.693730155173;0.0002698448261071462;6.728025347503717;-1.475037167963933e-07;0.00548057821903994;18638.252886303646;18641.233261300094;2.9803749964485178
5;13;8;21;O;8062.034;12.000;7.3893747;0.5714;8109.6390;12.1342;21;19569.43821115;0.01199950704412104;0;0;155.1768687;7.516050168181967;157.8370535318213;-0.12667546818196662;-2.6601848318213115;19566.77802967429;19569.43821450611;-3.356108209118247e-06;8062.033030003409;0.0009699965903564589;7.389374859814692;-1.5981469214665367e-07;0.002079299964760251;19562.692117368733;19565.352298844446;2.6601814757123066
3;12;9;21;F;-47.605;1.800;7.7382934;0.0857;5684.1712;1.8004;20;19561.32857225084;0.00179964660838704;0;0;162.5041614;8.105956399718863;170.22508439409614;-0.3676629997188634;-7.720922994096156;19553.607652209434;19561.32857520353;-2.95268910122104e-06;-47.60586915964042;0.0008691596404233337;7.738293540604251;-1.406042509088934e-07;0.0027553759588570008;19549.01141702918;19556.73233707059;7.720920041407226
1;11;10;21;Ne;-5731.776;0.038;7.9717136;0.0018;-3546.9190;0.0177;20;19555.644401479167;3.819125825252e-05;0;0;167.4059856;8.281025829363745;173.90154241663865;-0.30931222936374514;-6.49555681663864;19549.14884758431;19555.64440440095;-2.921784471254796e-06;-5731.776640834048;0.0006408340477719321;7.9717137391325235;-1.3913252328023873e-07;0.0035444813290531753;19544.04240255874;19550.537956453598;6.49555389485613
-1;10;11;21;Na;-2184.857;0.042;7.7655581;0.0020;-13088.7080;0.7557;20;19559.191320508467;4.19172346674e-05;0;0;163.0767201;8.041258457116607;168.86642759944874;-0.275700357116607;-5.7897074994487525;19553.401615798917;19559.191323298364;-2.7898968255613e-06;-2184.8576115338806;0.0006115338806012005;7.76555823285231;-1.328523104859869e-07;0.004451384507546654;19547.785078725832;19553.574783435382;5.7897047095502785
-3;9;12;21;Mg;10903.851;0.755;7.1050317;0.0359;-16186;600;21;19572.280028265537;0.0007545102240131999;0;0;149.2056657;7.386654282977451;155.11973994252648;-0.2816225829774517;-5.914074242526482;19566.365956853264;19572.28003109579;-2.8302529244683683e-06;10903.8501455364;0.0008544636002625339;7.105031834773919;-1.3477391913596648e-07;0.00548057821903994;19560.239450023204;19566.153521435477;5.914071412273188
-5;8;13;21;Al;27090.0;600;6.297;29;*;;21;19588.465889644383;0.5998822027956799;0;0;132.237;6.317213306946278;132.66147944587183;-0.02021330694627821;-0.42447944587183883;19588.041870747333;19588.466350193205;-0.00046054882113821805;27089.711524384053;0.2884756159473909;6.297021930896292;-2.193089629187739e-05;0.006636320783722985;19581.405520709148;19581.8295396062;0.4240188970507006
6;14;8;22;O;9283.032;56.921;7.3648722;2.5873;6489.6562;58.2558;22;20502.15331361518;0.05692081019601804;-1;1;162.0271884;7.360295432306183;161.92649951073602;0.0045767676938170965;0.1006888892639779;20502.254005410934;20502.15331652167;-2.9064904083497822e-06;9283.031775181778;0.00022481822088593617;7.364872332113174;-1.3211317462236138e-07;0.002079299964760251;20498.168093105378;20498.067401309625;-0.10069179575293674
4;13;9;22;F;2793.376;12.399;7.6242954;0.5636;10818.0916;12.3990;22;20495.663657536163;0.012398186520513199;1;-1;167.7344988;7.873610462425566;173.21943017336244;-0.24931506242556534;-5.4849313733624285;20490.17872814573;20495.66365951909;-1.9829276425298303e-06;2793.3756961626764;0.0003038373238268832;7.624295490133094;-9.01330938773981e-08;0.0027553759588570008;20485.582492965477;20491.06742235591;5.4849293904335354
2;12;10;22;Ne;-8024.716;0.018;8.0804656;0.0008;-2843.3243;0.1325;21;20484.845565395284;1.6766893866959998e-05;-1;1;177.7702432;8.402686711412398;184.85910765107278;-0.3222211114123983;-7.088864451072766;20477.75670406544;20484.84556851651;-3.1212257454171777e-06;-8024.7164447143;0.00044471430010162294;8.080465741873923;-1.4187392238795837e-07;0.0035444813290531753;20472.65025903987;20479.739120369715;7.0888613298448035
0;11;11;22;Na;-5181.391;0.132;7.9156624;0.0060;-4781.4051;0.1631;21;20487.688889668276;0.00013134066862451998;1;-1;174.14457280000002;8.158728045270854;179.49201699595878;-0.24306564527085328;-5.347444195958758;20482.341448117968;20487.688892313927;-2.6456509658601135e-06;-5181.392171722542;0.0011717225424945354;7.9156625202568565;-1.2025685602878866e-07;0.004451384507546654;20476.724911044883;20482.07235259519;5.347441550307849
-2;10;12;22;Mg;-399.986;0.159;7.662764500000001;0.0072;-18601;401;21;20492.47029547738;0.00015835399763240002;-1;1;168.58081900000002;7.9305305979967615;174.47167315592876;-0.2677660979967609;-5.890854155928736;20486.57944535542;20492.470299511348;-4.033969162264839e-06;-399.98636262138075;0.00036262138075926487;7.662764683362184;-1.8336218321479691e-07;0.00548057821903994;20480.45293852536;20486.34378864732;5.8908501219593745
-4;9;13;22;Al;18201.0;401;6.782;18;-15439;641;22;20511.07167662669;0.40054246459959997;1;-1;149.204;6.929298235594292;152.44456118307443;-0.14729823559429178;-3.240561183074419;20507.824210725692;20511.064771908765;0.006904717924044235;18201.394786688077;-0.3947866880771471;6.781686149185341;0.0003138508146589558;0.006636320783722985;20501.187860687507;20504.435326588504;3.247465900996758
-6;8;14;22;Si;33640.0;500;6.044;23;*;;22;20526.51025990174;0.50021233369764;-1;1;132.968;5.943827092059272;130.764196025304;0.10017290794072764;2.203803974696001;20528.72222928088;20526.51842530618;-0.008165404440660495;33639.97806174199;0.021938258010777645;6.0443711547473375;-0.00037115474733795395;0.00792266880742038;20521.57616664003;20519.36419726089;-2.211969379139191
7;15;8;23;O;14621.371;121.712;7.1634856;5.2918;11336.1072;126.1904;23;21438.985756016944;0.12171181407436635;0;0;164.7601688;6.985946909178952;160.6767789111159;0.17753869082104767;4.083389888884113;21443.069147726117;21438.985757837232;-1.8202881619799882e-06;14621.370456942683;0.0005430573164630914;7.163485679142942;-7.914294286592849e-08;0.002079299964760251;21438.98323542056;21434.899843711388;-4.083391709173156
5;14;9;23;F;3285.263;33.320;7.622344699999999;1.4487;8439.3084;33.3206;23;21427.649648827057;0.03331954409006441;0;0;175.3139281;7.794395918380337;179.27110612274774;-0.17205121838033754;-3.9571780227477404;21423.692473911902;21427.64965193465;-3.107594238827005e-06;3285.2632670561684;-0.0002670561684681161;7.622344835112807;-1.3511280805289516e-07;0.0027553759588570008;21419.09623873165;21423.053413646805;3.95717491515461
3;13;10;23;Ne;-5154.045;0.104;7.9552561;0.0045;4375.8085;0.1044;22;21419.210340192178;0.00010432733961663999;0;0;182.9708903;8.255826652449404;189.8840130063363;-0.300570552449404;-6.9131227063362815;21412.29722042573;21419.21034313207;-2.9398906917776912e-06;-5154.04536782312;0.0003678231196317938;7.955256227821297;-1.2782129754640437e-07;0.0035444813290531753;21407.190775400162;21414.10389516661;6.913119766446471
1;12;11;23;Na;-9529.85352;0.00181;8.1114936;0.0002;-4056.1790;0.0317;22;21414.834532019602;1.8070985612168e-06;0;0;186.5643528;8.370239111386153;192.51549956188154;-0.2587455113861541;-5.951146761881546;21408.883387267604;21414.834534029487;-2.00988506549038e-06;-9529.85354039665;2.0396650143084116e-05;8.111493687386309;-8.738630974391981e-08;0.004451384507546654;21403.26685019452;21409.217994946517;5.951144751998072
-1;11;12;23;Mg;-5473.675;0.032;7.901122900000001;0.0014;-12221.7457;0.3461;22;21418.890710099906;3.167079952648e-05;0;0;181.72582670000003;8.137633295190582;187.16556578938338;-0.2365103951905816;-5.439739089383352;21413.450974437525;21418.890713526907;-3.4270015021320432e-06;-5473.675460092731;0.00046009273046365706;7.901123049000054;-1.4900005318452259e-07;0.00548057821903994;21407.324467607465;21412.764203269846;5.439735662381281
-3;10;13;23;Al;6748.071;0.345;7.3357275;0.0150;-17202;500;23;21431.112455801776;0.0003446528183764;0;0;168.7217325;7.5580092038626985;173.83421168884206;-0.22228170386269852;-5.112479188842059;21425.99998193548;21431.112461124325;-5.322548531694338e-06;6748.07024177538;0.0007582246198580833;7.335727731415081;-2.3141508087576312e-07;0.006636320783722985;21419.363631897297;21424.47610576359;5.112473866294749
-5;9;14;23;Si;23950.0;500;6.554;22;*;;23;21448.314030460744;0.50021233369764;0;0;150.74200000000002;6.631366837402493;152.52143726025733;-0.07736683740249273;-1.7794372602573105;21446.530409761486;21448.309847021745;0.004183438999461941;23949.644900742678;0.35509925732185366;6.553818111347779;0.00018188865222157347;0.00792266880742038;21439.384347120635;21441.167967819893;1.783620699257881
8;16;8;24;O;18500.404;164.874;7.039685499999999;6.8698;10955.8885;191.6327;24;22374.358893673983;0.16487445635844;-1;1;168.952452;6.783362239627692;162.8006937510646;0.2563232603723069;6.15175824893538;22380.510654601727;22374.35889635279;-2.6788075047079474e-06;18500.4043939818;-0.0003939818016078789;7.039685611617036;-1.1161703650230947e-07;0.002079299964760251;22376.42474229617;22370.272981368427;-6.151760927743453
6;15;9;24;F;7544.516;97.670;7.4635831;4.0696;13496.1583;97.6717;24;22363.403004678847;0.09766995125735316;1;-1;179.1259944;7.498292996078363;179.95903190588072;-0.034709896078362945;-0.8330375058807249;22362.569969844328;22363.403007350207;-2.6713605620898306e-06;7544.515398846703;0.0006011532968841493;7.463583211306741;-1.113067407132462e-07;0.0027553759588570008;22357.973734664076;22358.806769498595;0.8330348345189122
4;14;10;24;Ne;-5951.642;0.513;7.9933252;0.0214;2466.2583;0.5130;23;22349.906846496902;0.000512321757046;-1;1;191.8398048;8.240126710723816;197.7630410573716;-0.24680151072381573;-5.923236257371599;22343.983614090255;22349.906850347626;-3.850724169751629e-06;-5951.642783096802;0.0007830968024791218;7.993325360446913;-1.6044691264482935e-07;0.0035444813290531753;22338.877169064686;22344.800401471333;5.923232406647003
2;13;11;24;Na;-8417.901;0.017;8.0634882;0.0007;5515.6774;0.0210;23;22347.44058824261;1.583539976324e-05;1;-1;193.5237168;8.316583149148132;199.59799557955517;-0.2530949491481316;-6.074278779555186;22341.36631296549;22347.440591745046;-3.50243499269709e-06;-8417.901037390124;3.739012390724383e-05;8.06348834593473;-1.4593472918988937e-07;0.004451384507546654;22335.749775892404;22341.824051169526;6.074275277122069
0;12;12;24;Mg;-13933.578;0.013;8.260710300000001;0.0006;-13884.7660;0.2282;23;22341.92491078189;1.2109423348359998e-05;-1;1;198.25704720000004;8.41994254576723;202.07862109841352;-0.15923224576722816;-3.821573898413476;22338.103340844053;22341.924914742467;-3.960576577810571e-06;-13933.578498110846;0.0004981108468200546;8.260710465024053;-1.6502405131291198e-07;0.00548057821903994;22331.976834013993;22335.79840395183;3.8215699378379213
-2;11;13;24;Al;-48.812;0.228;7.6495806;0.0095;-10793.9978;19.4734;23;22355.809677125977;0.00022728456130767996;1;-1;183.5899344;7.857924666165186;188.59019198796446;-0.20834406616518564;-5.000257587964455;22350.80942335192;22355.809680939885;-3.813907824223861e-06;-48.812154024486325;0.00015402448632784171;7.649580758912786;-1.5891278604129866e-07;0.006636320783722985;22344.173073313734;22349.173327087792;5.000253774058365
-4;10;14;24;Si;10745.186;19.472;7.1672329;0.8113;-23275;501;24;22366.603674308873;0.019471952744162878;-1;1;172.0135896;7.322809744757927;175.74743387419025;-0.15557684475792666;-3.733844274190261;22362.869834863115;22366.603679137304;-4.828430974157527e-06;10745.185028873468;0.0009711265320220264;7.167233101184593;-2.0118459254092613e-07;0.00792266880742038;22355.723772222264;22359.457611668022;3.733839445758349
-6;9;15;24;P;34020.0;500;6.165;21;*;;24;22389.87851693606;0.50021233369764;1;-1;147.96;6.122317547129527;146.93562113110866;0.04268245287047279;1.0243788688913469;22390.899301003614;22389.874922134724;0.0035948013355664443;34020.02765605992;-0.027656059923174325;6.164850216610982;0.00014978338901805444;0.009343503622477316;22383.243660246884;22382.22287617933;-1.0207840675539046
9;17;8;25;O;27329.03;165.084;6.7278058000000005;6.6034;15994.8633;191.1909;25;23314.681623058015;0.165084042531777;0;0;168.19514500000002;6.400248745560423;160.00621863901057;0.32755705443957783;8.188926360989456;23322.870551429343;23314.68162506835;-2.0103361748624593e-06;27329.030058015956;-5.801595762022771e-05;6.7278058804135075;-8.041350696430527e-08;0.002079299964760251;23318.784639123787;23310.59571075246;-8.188928371328075
7;16;9;25;F;11334.167;96.442;7.3363065;3.8577;13369.6698;100.7212;25;23298.686758956177;0.09644224202865019;0;0;183.40766250000001;7.352798389493601;183.81995973734;-0.01649188949360081;-0.4122972373399989;23298.27446372843;23298.686760965767;-2.0095903892070055e-06;11334.165956175902;0.0010438240969961043;7.33630658038368;-8.03836801566149e-08;0.0027553759588570008;23293.67822854818;23294.090523775925;0.41229522774665384
5;15;10;25;Ne;-2035.503;29.045;7.8397993999999995;1.1618;7322.3107;29.0701;24;23285.317089290067;0.02904491764809332;0;0;195.99498499999999;8.010653168007153;200.2663292001788;-0.17085376800715313;-4.271344200178817;23281.045747663007;23285.317091863184;-2.573116944404319e-06;-2035.5037099343804;0.0007099343804384262;7.839799502924725;-1.0292472563122601e-07;0.0035444813290531753;23275.93930263744;23280.210644264498;4.271341627059883
3;14;11;25;Na;-9357.814;1.200;8.1013979;0.0480;3834.9684;1.2009;24;23277.994779015182;0.00119976440559136;0;0;202.53494750000002;8.373813081101078;209.34532702752696;-0.27241518110107776;-6.810379527526948;23271.184403233077;23277.994782760605;-3.7454228731803596e-06;-9357.813984818993;-1.5181007256614976e-05;8.101398049816925;-1.498169250879755e-07;0.004451384507546654;23265.567866159992;23272.378241942097;6.810375782104529
1;13;12;25;Mg;-13192.782;0.047;8.2235028;0.0019;-4276.8080;0.0447;24;23274.159810338213;4.6574705186e-05;0;0;205.58757;8.442278128775376;211.0569532193844;-0.21877532877537575;-5.469383219384412;23268.69043043864;23274.159813658025;-3.319812094559893e-06;-13192.782661788438;0.0006617884391744155;8.22350293279247;-1.3279247035313801e-07;0.00548057821903994;23262.56392360858;23268.033303508153;5.469379899572232
-1;12;13;25;Al;-8915.974;0.065;8.0211366;0.0026;-12743.2956;10.0002;24;23278.436618339376;6.427309315668001e-05;0;0;200.528415;8.21604831103005;205.40120777575126;-0.19491171103005023;-4.872792775751265;23273.563829279694;23278.436622055444;-3.7160680221859366e-06;-8915.97466062531;0.0006606253100471804;8.021136748642748;-1.4864274788806142e-07;0.006636320783722985;23266.92747924151;23271.80026830119;4.872789059681963
-3;11;14;25;Si;3827.322;10.000;7.4801109;0.4000;-16363;400;25;23291.179914110377;0.0099995892034342;0;0;187.0027725;7.695123627865096;192.3780906966274;-0.21501272786509595;-5.375318196627404;23285.804599756237;23291.179917952864;-3.842487785732374e-06;3827.3211103772237;0.0008896227764125797;7.4801110536995115;-1.536995117845663e-07;0.00792266880742038;23278.658537115385;23284.033851469525;5.375314354139846
-5;10;15;25;P;20190.0;400;6.794;16;*;;25;23307.542727698128;0.39961097049587996;0;0;169.85;6.879504079280516;171.9876019820129;-0.08550407928051662;-2.13760198201291;23305.412741868273;23307.550343850286;-0.007616152157424949;20190.13469812945;-0.1346981294482248;6.794304646086239;-0.00030464608623947953;0.009343503622477316;23297.757101111543;23299.8870869414;2.1299858298552863
10;18;8;26;O;34661.041;164.950;6.497479;6.3442;15986.3855;196.6301;26;24253.50773670101;0.1649499073808413;-1;1;168.93445400000002;6.177315942703093;160.6102145102804;0.32016305729690764;8.324239489719616;24261.831977273632;24253.507737783915;-1.082906237570569e-06;34661.039981007605;0.001018992392346263;6.497479041650177;-4.1650176640928294e-08;0.002079299964760251;24257.746064968076;24249.421824395453;-8.32424057262324
8;17;9;26;F;18674.655;107.027;7.0822497;4.1164;18193.5414;108.6022;26;24237.521351058494;0.10702680952922056;1;-1;184.1384922;7.028608630865296;182.7438244024977;0.05364106913470401;1.3946677975023078;24238.916020778834;24237.52135298133;-1.9228355085942894e-06;18674.65433849293;0.0006615070706175175;7.082249773955202;-7.395520196240568e-08;0.0027553759588570008;24234.31978559858;24232.925115878243;-1.3946697203391523
6;16;10;26;Ne;481.114;18.429;7.751911;0.7088;7341.8940;18.7585;26;24219.327809698596;0.01842867934799648;-1;1;201.549686;7.913975138415803;205.76335359881088;-0.16206413841580325;-4.213667598810872;24215.114144979936;24219.327812578747;-2.8801514417864382e-06;481.1129785944787;0.0010214055212713902;7.751911110774997;-1.1077499717515593e-07;0.0035444813290531753;24210.007699954367;24214.221364673027;4.213664718659857
4;15;11;26;Na;-6860.78;3.502;8.0042013;0.1347;9353.7631;3.5018;25;24211.985915691672;0.0035014863358834797;1;-1;208.1092338;8.219457309862324;213.70589005642043;-0.2152560098623244;-5.596656256420431;24206.389261919747;24211.985918176164;-2.4844921426847577e-06;-6860.7810283288445;0.0010283288447681116;8.004201395557455;-9.555745528189163e-08;0.004451384507546654;24200.77272484666;24206.369378618587;5.596653771925048
2;14;12;26;Mg;-16214.544;0.029;8.3338711;0.0011;-4004.4042;0.0629;25;24202.63215277471;2.887631721532e-05;-1;1;216.68064859999998;8.55901330069715;222.53434581812587;-0.22514220069714952;-5.8536972181258875;24196.77845955546;24202.632156773587;-3.998877218691632e-06;-16214.543945289815;-5.471018448588438e-05;8.333871253802918;-1.5380291884525832e-07;0.00548057821903994;24190.6519527254;24196.50564594465;5.853693219250999
0;13;13;26;Al;-12210.139;0.066;8.1497653;0.0026;-5069.1361;0.0849;25;24206.636556503167;6.613608136411998e-05;1;-1;211.89389780000002;8.31868495542799;216.28580884112773;-0.16891965542798992;-4.391911041127713;24202.24464992988;24206.636560971005;-4.467838152777404e-06;-12210.140216832637;0.0012168326375103788;8.14976547183995;-1.7183995026925913e-07;0.006636320783722985;24195.608299891694;24200.00020646498;4.391906573287997
-2;12;14;26;Si;-7141.003;0.108;7.9247083;0.0041;-18114;196;25;24211.705693388954;0.0001071218219278;-1;1;206.0424158;8.112430429547134;210.9231911682255;-0.18772212954713385;-4.8807753682255;24206.8249210002;24211.705696368426;-2.979471901198849e-06;-7141.003331045554;0.0003310455540486146;7.924708414595023;-1.1459502324839832e-07;0.00792266880742038;24199.678858359348;24204.559630748103;4.880772388754849
-4;11;15;26;P;10973.0;196;7.198;8;-16707;631;26;24229.81969726182;0.1956137617812;1;-1;187.14800000000002;7.326291567562293;190.4835807566196;-0.1282915675622922;-3.335580756619578;24226.482184809225;24229.817765565844;0.0019316959769639652;10973.000541819854;-0.0005418198543338804;7.197925704000927;7.429599907382567e-05;0.009343503622477316;24218.826544052496;24222.16405650509;3.337512452595547
-6;10;16;26;S;27680.0;600;6.525;23;*;;26;24246.526975506145;0.5998822027956799;-1;1;169.65;6.574226524965752;170.92988964910955;-0.04922652496575175;-1.279889649109549;24245.253529314152;24246.53341896326;-0.006443457114073681;27680.278786144005;-0.27878614400469814;6.5252478252736745;-0.00024782527367417373;0.010902553073669722;24237.088448656184;24238.361894848178;1.2734461919935711
11;19;8;27;O;44670.0;500;6.185;19;19536;514;27;25195.01060018389;0.50021233369764;0;0;166.99499999999998;5.8010043895747625;156.62711851851859;0.3839956104252371;10.36788148148139;25205.38049498095;25195.012613499468;-0.002013315577642061;44669.79974389092;0.20025610907759983;6.1850745672435785;-7.456724357890465e-05;0.002079299964760251;25201.294582675393;25190.924687878334;-10.369894797058805
9;18;9;27;F;25133.478;120.198;6.8796662;4.4518;18082.5680;150.6211;27;25175.47427840268;0.12019720466171764;0;0;185.75098739999999;6.847855555555558;184.89210000000006;0.03181064444444193;0.8588873999999294;25176.33316689689;25175.47427949689;-1.09421307570301e-06;25133.477962679302;3.7320696719689295e-05;6.879666240526368;-4.0526368039195404e-08;0.0027553759588570008;25171.736931716638;25170.878043222427;-0.8588884942109871
7;17;10;27;Ne;7050.91;90.770;7.5204151;3.3619;12568.7005;90.8467;27;25157.391709661333;0.09076944293699539;0;0;203.0512077;7.641236488340194;206.31338518518524;-0.12082138834019407;-3.262177485185248;25154.12953510912;25157.391712594308;-2.93297489406541e-06;7050.909221331952;0.0007786680480421637;7.520415208628644;-1.0862864385785542e-07;0.0035444813290531753;25149.023090083552;25152.285264635764;3.2621745522119454
5;16;11;27;Na;-5517.791;3.726;7.9569467000000005;0.1380;9068.8037;3.7266;26;25144.823009419157;0.00372597641488;0;0;214.8375609;8.181147187928671;220.8909740740741;-0.22420048792867053;-6.053413174074109;25138.76959961765;25144.823012791727;-3.372570063220337e-06;-5517.791020844855;2.0844854589086026e-05;7.956946824909984;-1.2490998368974715e-07;0.004451384507546654;25133.153062544567;25139.20647234607;6.05340980150504
3;15;12;27;Mg;-14586.594;0.047;8.2638525;0.0018;2610.2694;0.0669;26;25135.75420545243;4.6574705186e-05;0;0;223.1240175;8.46758765432099;228.62486666666675;-0.20373515432098976;-5.50084916666674;25130.25336042248;25135.754209589148;-4.13671659771353e-06;-14586.594987570288;0.0009875702889985405;8.263852653211668;-1.5321166735304814e-07;0.00548057821903994;25124.12685359242;25129.62769862237;5.500845029950142
